'2023-10-07T22:25:09+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:10+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:11+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:12+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:13+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:14+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:15+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:16+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:17+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:18+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:19+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:20+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:21+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:23+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:24+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:25+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:26+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:27+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:28+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:29+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:30+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:31+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:43+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:44+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:45+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:46+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:47+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:49+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:25:49+00:00',usd_mxn,17.2,17.21,0.05810575246950356
